ID;SEC00_CHAIN;FACT;PERIOD;YEAR;SUM
75;DIS FIRCALARI;VOLUME;201602;2016;3,369,826
28;HAZIR CORBALAR;VOLUME;201602;2016;9,281,084,610
8;HEDIYELIK CIKOLATALAR;VOLUME;201602;2016;362,804,827
115;ALKOLLU ICECEKLER;VOLUME;201602;2016;794,726,475
116;ARAP SABUNLARI;VOLUME;201602;2016;192,065,590
86;TRAS LOSYONLARI;VOLUME;201602;2016;18,246,761
26;KEDI-KOPEK MAMALARI;VOLUME;201602;2016;401,793,863
69;YUMURTALAR;VOLUME;201603;2016;702,010,139
103;GAZLI MESRUBATLAR;VOLUME;201603;2016;75,537,311,730
47;Test Sector 1;VOLUME;201603;2016;142,757,618,901.53
92;TOZ-KESME SEKERLER;VOLUME;201603;2016;42,869,035,417.90
77;ZEYTINLER;VOLUME;201603;2016;12,390,245,382.30
7;HELVALAR;VOLUME;201603;2016;2,246,582,239
56;EV PARFUMLERI;VOLUME;201603;2016;703,398
108;BANDED PACK;VOLUME;201603;2016;2,018,440,454.71
27;MAYALAR;VOLUME;201603;2016;412,970,980.50
11;PIRINC UNLARI;VOLUME;201603;2016;252,584,875
114;BALIK KONSERVELERI;VOLUME;201603;2016;505,658,110
106;RENKLI KOZMETIKLER;VOLUME;201603;2016;1,845,971
4;GRANUL ICECEKLER;VOLUME;201603;2016;127,808,874
47;Test Sector 1;VOLUME;201604;2016;157,758,938,613.80
103;GAZLI MESRUBATLAR;VOLUME;201604;2016;80,544,338,620
48;EV YAPIMI URUNLER;VOLUME;201604;2016;112,650,645,343
96;SAMPUANLAR;VOLUME;201604;2016;5,889,031,960
7;HELVALAR;VOLUME;201604;2016;2,135,206,138.80
69;YUMURTALAR;VOLUME;201604;2016;716,045,409.69
41;KAKAOLU SUT TOZLARI;VOLUME;201604;2016;428,499,972.40
83;SABUNLAR VE DUS JELLERI;VOLUME;201604;2016;10,668,308,575
49;TUZ;VOLUME;201604;2016;8,514,407,031
28;HAZIR CORBALAR;VOLUME;201604;2016;8,401,749,370
44;KADIN PARFUMLERI;VOLUME;201604;2016;35,595,300
109;LIMON-SALGAM SULARI;VOLUME;201604;2016;1,630,937,290
25;AILE PLANLAMASI;VOLUME;201604;2016;626,277
121;BRIYANTINLER;VOLUME;201604;2016;6,065,010
64;CAYLAR;VOLUME;201605;2016;12,946,434,388.80
69;YUMURTALAR;VOLUME;201605;2016;709,424,927.74
32;UNLAR;VOLUME;201605;2016;32,118,406,662
65;PEYNIRLER;VOLUME;201605;2016;40,888,958,787
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201605;2016;176,210,475.04
1;MARGARINLER;VOLUME;201605;2016;8,386,785,500
62;SULAR;VOLUME;201605;2016;666,412,504,620
17;CEREZLER;VOLUME;201605;2016;2,530,933,963
39;COCUK BEZLERI;VOLUME;201605;2016;283,657,725
52;HIJYENIK PEDLER;VOLUME;201605;2016;151,330,672
9;KULAK TEMIZLEME CUBUGU;VOLUME;201605;2016;177,078,442
110;DONDURULMUS GIDALAR;VOLUME;201605;2016;4,038,385,150
7;HELVALAR;VOLUME;201605;2016;1,878,112,452.60
97;BIRALAR;VOLUME;201605;2016;3,128,113,113
85;SAC KREMLERI;VOLUME;201605;2016;819,079,340
60;GUNES YAGLARI VE KREMLERI;VOLUME;201605;2016;13,338,650
87;TRAS KREM VE KOPUKLERI;VOLUME;201605;2016;128,521,990
103;GAZLI MESRUBATLAR;VOLUME;201606;2016;111,673,203,260
79;CIKOLATALAR;VOLUME;201606;2016;1,434,508,670.75
16;BEYAZ ETLER;VOLUME;201606;2016;43,998,804,694.07
18;YOGURTLAR;VOLUME;201606;2016;77,542,948,498
36;TURSULAR;VOLUME;201606;2016;2,522,921,695
87;TRAS KREM VE KOPUKLERI;VOLUME;201606;2016;130,414,260
71;SAKIZLAR;VOLUME;201606;2016;102,457,539.36
34;EV TEMIZLIGI ARACLARI;VOLUME;201606;2016;14,191,835
112;SALCALAR;VOLUME;201606;2016;12,018,593,606.40
51;PASTANE URUNLERI;VOLUME;201606;2016;551,440,340
94;SIRKELER;VOLUME;201606;2016;2,371,497,424
111;TAHIN - PEKMEZ;VOLUME;201606;2016;1,976,016,086
46;HALI SAMPUANLARI;VOLUME;201606;2016;178,829,550
9;KULAK TEMIZLEME CUBUGU;VOLUME;201606;2016;167,038,024
17;CEREZLER;VOLUME;201607;2016;2,502,617,451
105;SUTLER;VOLUME;201607;2016;151,741,003,824
2;DONDURMALAR;VOLUME;201607;2016;19,206,956,639.75
64;CAYLAR;VOLUME;201607;2016;11,604,408,923.10
114;BALIK KONSERVELERI;VOLUME;201607;2016;433,211,955
96;SAMPUANLAR;VOLUME;201607;2016;6,278,361,925
23;TEREYAGLAR;VOLUME;201607;2016;7,261,516,965
22;CILT BAKIM URUNLERI;VOLUME;201607;2016;299,779,879
113;DIS MACUNLARI;VOLUME;201607;2016;573,368,875.05
51;PASTANE URUNLERI;VOLUME;201607;2016;499,615,420
90;TOZ SABUNLAR;VOLUME;201607;2016;175,239,400
105;SUTLER;VOLUME;201608;2016;162,164,719,427
68;KREM CIKOLATALAR;VOLUME;201608;2016;5,124,079,153
3;BULASIK DETERJANLARI;VOLUME;201608;2016;18,909,324,488
17;CEREZLER;VOLUME;201608;2016;2,755,954,476
71;SAKIZLAR;VOLUME;201608;2016;120,166,800
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201608;2016;577,820,568.10
98;DEODORANTLAR;VOLUME;201608;2016;297,144,953
7;HELVALAR;VOLUME;201608;2016;1,354,542,905
41;KAKAOLU SUT TOZLARI;VOLUME;201608;2016;361,335,100.50
43;SAC BOYALARI;VOLUME;201608;2016;74,770,278
102;SAC JOLELERI;VOLUME;201608;2016;76,204,420
56;EV PARFUMLERI;VOLUME;201608;2016;546,338
66;BISKUVILER;VOLUME;201609;2016;20,216,575,172.40
30;MADEN SULARI;VOLUME;201609;2016;24,342,189,330
72;CAMASIR DETERJANLARI;VOLUME;201609;2016;49,237,319,508.52
109;LIMON-SALGAM SULARI;VOLUME;201609;2016;1,542,712,790
107;HAZIR YEMEKLER;VOLUME;201609;2016;2,420,731,947
69;YUMURTALAR;VOLUME;201609;2016;702,395,982
38;SIVI YAGLAR;VOLUME;201609;2016;57,889,883,098
70;PILLER;VOLUME;201609;2016;4,001,846
43;SAC BOYALARI;VOLUME;201609;2016;83,007,790.50
117;MOBILYA BAKIM URUNLERI;VOLUME;201609;2016;244,268,160
100;KUMAS KOKU GIDERICILER;VOLUME;201609;2016;129,024,435
11;PIRINC UNLARI;VOLUME;201609;2016;218,001,935
10;YARABANTLARI;VOLUME;201609;2016;4,230,923
12;AGIZ SAGLIGI;VOLUME;201609;2016;46,904
66;BISKUVILER;VOLUME;201610;2016;23,154,152,891.20
31;KURUYEMISLER;VOLUME;201610;2016;19,013,754,941
103;GAZLI MESRUBATLAR;VOLUME;201610;2016;110,931,746,540
3;BULASIK DETERJANLARI;VOLUME;201610;2016;19,912,144,603
83;SABUNLAR VE DUS JELLERI;VOLUME;201610;2016;11,541,246,075
33;PUDINGLER;VOLUME;201610;2016;3,066,664,194
72;CAMASIR DETERJANLARI;VOLUME;201610;2016;51,855,870,481.04
112;SALCALAR;VOLUME;201610;2016;14,834,802,019
17;CEREZLER;VOLUME;201610;2016;2,810,424,184
40;BUZLU CAYLAR;VOLUME;201610;2016;9,830,463,244
90;TOZ SABUNLAR;VOLUME;201610;2016;176,304,400
110;DONDURULMUS GIDALAR;VOLUME;201610;2016;3,942,970,795
76;MISIR GEVREKLERI;VOLUME;201610;2016;1,400,813,950
95;COP TORBALARI;VOLUME;201610;2016;39,942,770
56;EV PARFUMLERI;VOLUME;201610;2016;807,635
88;HAZIR PASTA UNLARI;VOLUME;201610;2016;134,747,465
66;BISKUVILER;VOLUME;201611;2016;25,068,477,073.50
103;GAZLI MESRUBATLAR;VOLUME;201611;2016;104,431,012,160
32;UNLAR;VOLUME;201611;2016;31,228,937,410
16;BEYAZ ETLER;VOLUME;201611;2016;35,529,367,435.94
31;KURUYEMISLER;VOLUME;201611;2016;19,437,326,497.10
73;BEBEK MAMALARI;VOLUME;201611;2016;1,372,563,555
74;TUY DOKUCU KREMLER;VOLUME;201611;2016;129,788,234
77;ZEYTINLER;VOLUME;201611;2016;17,383,530,596.30
85;SAC KREMLERI;VOLUME;201612;2016;938,373,495
80;MEYVE SULARI;VOLUME;201612;2016;21,864,745,280
93;BAHARATLAR;VOLUME;201612;2016;3,659,047,339
31;KURUYEMISLER;VOLUME;201612;2016;20,694,448,468.40
92;TOZ-KESME SEKERLER;VOLUME;201612;2016;46,870,984,913.90
75;DIS FIRCALARI;VOLUME;201612;2016;3,323,912
3;BULASIK DETERJANLARI;VOLUME;201612;2016;19,184,251,328
77;ZEYTINLER;VOLUME;201612;2016;15,119,887,265.60
110;DONDURULMUS GIDALAR;VOLUME;201612;2016;4,679,598,180
107;HAZIR YEMEKLER;VOLUME;201612;2016;3,236,093,506
81;SEKERLER;VOLUME;201612;2016;1,655,511,994.20
37;BEBEK ISLAK MENDILLERI;VOLUME;201612;2016;1,447,925,270
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201612;2016;673,372,454
86;TRAS LOSYONLARI;VOLUME;201612;2016;16,839,161
4;GRANUL ICECEKLER;VOLUME;201612;2016;129,979,412
99;BEBEK PUDRALARI;VOLUME;201612;2016;8,989,155
120;KOPUK JOLELER;VOLUME;201612;2016;6,086,850
104;CIKOLATA KAPLAMALAR;VOLUME;201701;2017;6,010,284,105.40
34;EV TEMIZLIGI ARACLARI;VOLUME;201701;2017;16,643,874
107;HAZIR YEMEKLER;VOLUME;201701;2017;3,744,513,220
49;TUZ;VOLUME;201701;2017;8,413,342,348
68;KREM CIKOLATALAR;VOLUME;201701;2017;5,887,878,673
51;PASTANE URUNLERI;VOLUME;201701;2017;1,002,734,210
27;MAYALAR;VOLUME;201701;2017;423,725,241.50
52;HIJYENIK PEDLER;VOLUME;201701;2017;162,916,415
9;KULAK TEMIZLEME CUBUGU;VOLUME;201701;2017;219,113,828
88;HAZIR PASTA UNLARI;VOLUME;201701;2017;248,266,986
102;SAC JOLELERI;VOLUME;201701;2017;49,097,365
120;KOPUK JOLELER;VOLUME;201701;2017;6,143,625
121;BRIYANTINLER;VOLUME;201701;2017;4,552,600
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201702;2017;629,013,905.10
80;MEYVE SULARI;VOLUME;201702;2017;21,873,455,110
93;BAHARATLAR;VOLUME;201702;2017;3,608,164,241.20
14;TURK KAHVELERI;VOLUME;201702;2017;1,475,434,237
62;SULAR;VOLUME;201702;2017;644,117,966,100
94;SIRKELER;VOLUME;201702;2017;2,676,220,805
98;DEODORANTLAR;VOLUME;201702;2017;243,350,809
40;BUZLU CAYLAR;VOLUME;201702;2017;6,108,562,120
39;COCUK BEZLERI;VOLUME;201702;2017;320,701,072
7;HELVALAR;VOLUME;201702;2017;2,560,828,173
110;DONDURULMUS GIDALAR;VOLUME;201702;2017;5,679,133,637
27;MAYALAR;VOLUME;201702;2017;423,897,288
75;DIS FIRCALARI;VOLUME;201702;2017;3,443,804
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201702;2017;273,986,947
106;RENKLI KOZMETIKLER;VOLUME;201702;2017;1,918,749
9;KULAK TEMIZLEME CUBUGU;VOLUME;201702;2017;205,035,110
116;ARAP SABUNLARI;VOLUME;201702;2017;267,011,840
60;GUNES YAGLARI VE KREMLERI;VOLUME;201702;2017;2,974,395
77;ZEYTINLER;VOLUME;201703;2017;12,147,461,920.90
18;YOGURTLAR;VOLUME;201703;2017;70,961,148,671.20
48;EV YAPIMI URUNLER;VOLUME;201703;2017;108,064,949,430
16;BEYAZ ETLER;VOLUME;201703;2017;39,135,483,204.60
69;YUMURTALAR;VOLUME;201703;2017;730,104,404
79;CIKOLATALAR;VOLUME;201703;2017;1,863,232,411.10
32;UNLAR;VOLUME;201703;2017;31,550,658,714
33;PUDINGLER;VOLUME;201703;2017;3,433,540,332
30;MADEN SULARI;VOLUME;201703;2017;15,506,685,040
94;SIRKELER;VOLUME;201703;2017;2,522,551,747
71;SAKIZLAR;VOLUME;201703;2017;131,922,002
22;CILT BAKIM URUNLERI;VOLUME;201703;2017;541,379,691
43;SAC BOYALARI;VOLUME;201703;2017;81,888,500
6;MAYONEZLER;VOLUME;201703;2017;1,838,266,555
54;SOSLAR;VOLUME;201703;2017;1,014,389,832
75;DIS FIRCALARI;VOLUME;201703;2017;3,206,841
86;TRAS LOSYONLARI;VOLUME;201703;2017;15,533,611
45;AGIZ GARGARALARI;VOLUME;201703;2017;72,072,275
91;DIGER ACIK GIDA URUNLERI;VOLUME;201703;2017;42,614,358.20
46;HALI SAMPUANLARI;VOLUME;201703;2017;101,147,000
99;BEBEK PUDRALARI;VOLUME;201703;2017;5,434,090
68;KREM CIKOLATALAR;VOLUME;201704;2017;5,671,853,074
32;UNLAR;VOLUME;201704;2017;31,685,798,028
14;TURK KAHVELERI;VOLUME;201704;2017;1,441,989,581
29;MAKARNALAR;VOLUME;201704;2017;28,502,003,095
33;PUDINGLER;VOLUME;201704;2017;3,544,007,981
114;BALIK KONSERVELERI;VOLUME;201704;2017;561,126,730
84;CAMASIR YUMUSATICILARI;VOLUME;201704;2017;18,336,340,720
100;KUMAS KOKU GIDERICILER;VOLUME;201704;2017;113,224,240
83;SABUNLAR VE DUS JELLERI;VOLUME;201704;2017;10,087,566,665
54;SOSLAR;VOLUME;201704;2017;1,019,104,720
4;GRANUL ICECEKLER;VOLUME;201704;2017;72,236,448
56;EV PARFUMLERI;VOLUME;201704;2017;612,825
21;AMPULLER;VOLUME;201704;2017;672,999
99;BEBEK PUDRALARI;VOLUME;201704;2017;8,708,900
90;TOZ SABUNLAR;VOLUME;201704;2017;157,132,500
121;BRIYANTINLER;VOLUME;201704;2017;4,595,465
77;ZEYTINLER;VOLUME;201705;2017;12,389,828,292.20
18;YOGURTLAR;VOLUME;201705;2017;73,390,981,919.20
108;BANDED PACK;VOLUME;201705;2017;3,585,273,845.17
71;SAKIZLAR;VOLUME;201705;2017;130,277,811
28;HAZIR CORBALAR;VOLUME;201705;2017;7,744,357,760
49;TUZ;VOLUME;201705;2017;7,806,704,985
72;CAMASIR DETERJANLARI;VOLUME;201705;2017;45,537,607,878.60
56;EV PARFUMLERI;VOLUME;201705;2017;565,912
78;EKMEKLER;VOLUME;201705;2017;3,483,938,159
6;MAYONEZLER;VOLUME;201705;2017;1,664,563,660
85;SAC KREMLERI;VOLUME;201705;2017;851,315,315
23;TEREYAGLAR;VOLUME;201705;2017;7,703,038,488.80
9;KULAK TEMIZLEME CUBUGU;VOLUME;201705;2017;164,924,662
26;KEDI-KOPEK MAMALARI;VOLUME;201705;2017;471,469,480
21;AMPULLER;VOLUME;201705;2017;631,381
102;SAC JOLELERI;VOLUME;201705;2017;63,911,900
11;PIRINC UNLARI;VOLUME;201705;2017;244,008,940
10;YARABANTLARI;VOLUME;201705;2017;2,882,038
37;BEBEK ISLAK MENDILLERI;VOLUME;201706;2017;1,303,106,167
50;ET MAMULLERI;VOLUME;201706;2017;35,370,704,283.60
17;CEREZLER;VOLUME;201706;2017;2,427,067,641
30;MADEN SULARI;VOLUME;201706;2017;19,945,475,140
15;KAGIT URUNLERI;VOLUME;201706;2017;1,809,534,783
14;TURK KAHVELERI;VOLUME;201706;2017;1,415,323,258
31;KURUYEMISLER;VOLUME;201706;2017;14,722,879,221.82
49;TUZ;VOLUME;201706;2017;8,223,168,135
3;BULASIK DETERJANLARI;VOLUME;201706;2017;18,183,906,237.40
48;EV YAPIMI URUNLER;VOLUME;201706;2017;123,185,476,429
7;HELVALAR;VOLUME;201706;2017;1,901,702,477
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201706;2017;305,166,193
55;TRAS BICAKLARI;VOLUME;201706;2017;10,471,770
57;SAGLIK BEZLERI;VOLUME;201706;2017;1,744,715
10;YARABANTLARI;VOLUME;201706;2017;2,730,448
16;BEYAZ ETLER;VOLUME;201707;2017;41,417,301,441.36
18;YOGURTLAR;VOLUME;201707;2017;76,397,148,194
14;TURK KAHVELERI;VOLUME;201707;2017;1,492,339,662
32;UNLAR;VOLUME;201707;2017;25,499,528,294
98;DEODORANTLAR;VOLUME;201707;2017;301,870,420
40;BUZLU CAYLAR;VOLUME;201707;2017;14,386,320,968
87;TRAS KREM VE KOPUKLERI;VOLUME;201707;2017;142,332,965
69;YUMURTALAR;VOLUME;201707;2017;696,624,014
1;MARGARINLER;VOLUME;201707;2017;7,054,455,625
29;MAKARNALAR;VOLUME;201707;2017;24,846,497,026
39;COCUK BEZLERI;VOLUME;201707;2017;285,723,771
4;GRANUL ICECEKLER;VOLUME;201707;2017;93,765,339
117;MOBILYA BAKIM URUNLERI;VOLUME;201707;2017;225,367,000
116;ARAP SABUNLARI;VOLUME;201707;2017;309,771,150
11;PIRINC UNLARI;VOLUME;201707;2017;219,045,900
57;SAGLIK BEZLERI;VOLUME;201707;2017;1,130,396
120;KOPUK JOLELER;VOLUME;201707;2017;5,993,085
26;KEDI-KOPEK MAMALARI;VOLUME;201707;2017;423,375,250
45;AGIZ GARGARALARI;VOLUME;201707;2017;78,662,560
46;HALI SAMPUANLARI;VOLUME;201707;2017;131,101,300
121;BRIYANTINLER;VOLUME;201707;2017;4,379,795
66;BISKUVILER;VOLUME;201708;2017;21,247,663,073.30
105;SUTLER;VOLUME;201708;2017;172,702,623,789
77;ZEYTINLER;VOLUME;201708;2017;12,512,810,776.20
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201708;2017;250,341,649.60
93;BAHARATLAR;VOLUME;201708;2017;3,085,248,250
30;MADEN SULARI;VOLUME;201708;2017;24,984,086,820
74;TUY DOKUCU KREMLER;VOLUME;201708;2017;140,710,166
107;HAZIR YEMEKLER;VOLUME;201708;2017;2,737,177,789
60;GUNES YAGLARI VE KREMLERI;VOLUME;201708;2017;48,325,325
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201708;2017;488,533,824
6;MAYONEZLER;VOLUME;201708;2017;1,596,260,025
97;BIRALAR;VOLUME;201708;2017;4,918,050,109
91;DIGER ACIK GIDA URUNLERI;VOLUME;201708;2017;10,173,886
66;BISKUVILER;VOLUME;201709;2017;21,295,268,926.10
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201709;2017;694,185,936.20
2;DONDURMALAR;VOLUME;201709;2017;12,864,207,219.75
79;CIKOLATALAR;VOLUME;201709;2017;1,269,656,374.35
65;PEYNIRLER;VOLUME;201709;2017;42,162,011,740.13
15;KAGIT URUNLERI;VOLUME;201709;2017;1,860,603,494
110;DONDURULMUS GIDALAR;VOLUME;201709;2017;4,422,574,350
18;YOGURTLAR;VOLUME;201709;2017;78,630,996,467.60
78;EKMEKLER;VOLUME;201709;2017;3,217,393,501
30;MADEN SULARI;VOLUME;201709;2017;24,294,722,570
96;SAMPUANLAR;VOLUME;201709;2017;6,849,086,530
63;BAKLIYAT;VOLUME;201709;2017;58,036,303,251.56
95;COP TORBALARI;VOLUME;201709;2017;49,949,339
4;GRANUL ICECEKLER;VOLUME;201709;2017;94,169,866
119;SINEK-BOCEK ILACLARI;VOLUME;201709;2017;993,812
114;BALIK KONSERVELERI;VOLUME;201709;2017;433,612,490
11;PIRINC UNLARI;VOLUME;201709;2017;193,038,575
86;TRAS LOSYONLARI;VOLUME;201709;2017;13,827,999
88;HAZIR PASTA UNLARI;VOLUME;201709;2017;133,186,903
46;HALI SAMPUANLARI;VOLUME;201709;2017;174,100,300
100;KUMAS KOKU GIDERICILER;VOLUME;201709;2017;115,892,115
105;SUTLER;VOLUME;201710;2017;194,033,867,725
62;SULAR;VOLUME;201710;2017;712,588,999,940
65;PEYNIRLER;VOLUME;201710;2017;44,174,745,033.80
3;BULASIK DETERJANLARI;VOLUME;201710;2017;20,060,990,013
64;CAYLAR;VOLUME;201710;2017;12,457,839,460
43;SAC BOYALARI;VOLUME;201710;2017;90,256,916
112;SALCALAR;VOLUME;201710;2017;15,834,492,078
50;ET MAMULLERI;VOLUME;201710;2017;17,901,210,575.90
96;SAMPUANLAR;VOLUME;201710;2017;7,010,608,245
92;TOZ-KESME SEKERLER;VOLUME;201710;2017;50,281,049,775.24
13;EV TEMIZLIGI MADDELERI;VOLUME;201710;2017;36,907,477,605
83;SABUNLAR VE DUS JELLERI;VOLUME;201710;2017;12,142,793,680
95;COP TORBALARI;VOLUME;201710;2017;43,602,118
34;EV TEMIZLIGI ARACLARI;VOLUME;201710;2017;24,225,482
107;HAZIR YEMEKLER;VOLUME;201710;2017;2,818,304,799
36;TURSULAR;VOLUME;201710;2017;3,203,598,755
71;SAKIZLAR;VOLUME;201710;2017;138,827,082.77
87;TRAS KREM VE KOPUKLERI;VOLUME;201710;2017;166,810,725
70;PILLER;VOLUME;201710;2017;5,892,560
73;BEBEK MAMALARI;VOLUME;201710;2017;1,215,018,485
102;SAC JOLELERI;VOLUME;201710;2017;63,267,315
88;HAZIR PASTA UNLARI;VOLUME;201710;2017;137,555,131
56;EV PARFUMLERI;VOLUME;201710;2017;612,741
117;MOBILYA BAKIM URUNLERI;VOLUME;201710;2017;321,079,750
57;SAGLIK BEZLERI;VOLUME;201710;2017;1,904,980
120;KOPUK JOLELER;VOLUME;201710;2017;7,662,300
95;COP TORBALARI;VOLUME;201711;2017;41,381,790
31;KURUYEMISLER;VOLUME;201711;2017;18,705,794,100.27
44;KADIN PARFUMLERI;VOLUME;201711;2017;40,684,023
5;NONWEB;VOLUME;201711;2017;2,584,485,802.40
18;YOGURTLAR;VOLUME;201711;2017;72,290,842,342.20
2;DONDURMALAR;VOLUME;201711;2017;2,490,465,394.50
68;KREM CIKOLATALAR;VOLUME;201711;2017;6,288,941,515
22;CILT BAKIM URUNLERI;VOLUME;201711;2017;560,876,855
4;GRANUL ICECEKLER;VOLUME;201711;2017;76,911,263
26;KEDI-KOPEK MAMALARI;VOLUME;201711;2017;422,735,530
114;BALIK KONSERVELERI;VOLUME;201711;2017;541,744,140
120;KOPUK JOLELER;VOLUME;201711;2017;10,111,250
69;YUMURTALAR;VOLUME;201712;2017;788,900,335
112;SALCALAR;VOLUME;201712;2017;11,778,485,447
103;GAZLI MESRUBATLAR;VOLUME;201712;2017;93,404,808,740
23;TEREYAGLAR;VOLUME;201712;2017;7,675,480,789.30
49;TUZ;VOLUME;201712;2017;8,693,982,640
83;SABUNLAR VE DUS JELLERI;VOLUME;201712;2017;11,516,415,915
67;RECELLER;VOLUME;201712;2017;4,832,843,953.20
7;HELVALAR;VOLUME;201712;2017;2,459,027,514.80
111;TAHIN - PEKMEZ;VOLUME;201712;2017;4,394,436,787
85;SAC KREMLERI;VOLUME;201712;2017;1,002,676,840
27;MAYALAR;VOLUME;201712;2017;391,501,624
44;KADIN PARFUMLERI;VOLUME;201712;2017;46,130,026
100;KUMAS KOKU GIDERICILER;VOLUME;201712;2017;152,330,955
74;TUY DOKUCU KREMLER;VOLUME;201712;2017;135,530,049
24;HARDALLAR;VOLUME;201712;2017;29,093,330
62;SULAR;VOLUME;201801;2018;726,984,410,950
65;PEYNIRLER;VOLUME;201801;2018;43,777,718,989.60
51;PASTANE URUNLERI;VOLUME;201801;2018;1,212,248,515
115;ALKOLLU ICECEKLER;VOLUME;201801;2018;950,160,810
55;TRAS BICAKLARI;VOLUME;201801;2018;14,160,820
28;HAZIR CORBALAR;VOLUME;201801;2018;7,762,134,310
75;DIS FIRCALARI;VOLUME;201801;2018;3,626,474
9;KULAK TEMIZLEME CUBUGU;VOLUME;201801;2018;193,995,144
12;AGIZ SAGLIGI;VOLUME;201801;2018;44,906
66;BISKUVILER;VOLUME;201802;2018;26,567,508,318.90
65;PEYNIRLER;VOLUME;201802;2018;42,687,753,300
105;SUTLER;VOLUME;201802;2018;196,239,512,804
106;RENKLI KOZMETIKLER;VOLUME;201802;2018;2,154,582
80;MEYVE SULARI;VOLUME;201802;2018;21,979,189,240
72;CAMASIR DETERJANLARI;VOLUME;201802;2018;48,943,150,117.60
112;SALCALAR;VOLUME;201802;2018;11,525,373,903
17;CEREZLER;VOLUME;201802;2018;3,258,470,159
1;MARGARINLER;VOLUME;201802;2018;8,220,881,200
27;MAYALAR;VOLUME;201802;2018;405,973,053.50
81;SEKERLER;VOLUME;201802;2018;1,712,628,802.10
57;SAGLIK BEZLERI;VOLUME;201802;2018;2,399,186
59;BEBEK BANYO KOPUKLERI;VOLUME;201802;2018;70,917,450
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201802;2018;652,574,804.20
92;TOZ-KESME SEKERLER;VOLUME;201802;2018;44,516,482,131.50
114;BALIK KONSERVELERI;VOLUME;201802;2018;558,570,145
9;KULAK TEMIZLEME CUBUGU;VOLUME;201802;2018;203,254,692
111;TAHIN - PEKMEZ;VOLUME;201802;2018;3,349,024,356.30
109;LIMON-SALGAM SULARI;VOLUME;201802;2018;1,591,910,530
98;DEODORANTLAR;VOLUME;201802;2018;281,415,766
119;SINEK-BOCEK ILACLARI;VOLUME;201802;2018;54,877
117;MOBILYA BAKIM URUNLERI;VOLUME;201802;2018;151,231,000
120;KOPUK JOLELER;VOLUME;201802;2018;10,142,325
12;AGIZ SAGLIGI;VOLUME;201802;2018;20,858
104;CIKOLATA KAPLAMALAR;VOLUME;201803;2018;6,268,767,653.50
17;CEREZLER;VOLUME;201803;2018;2,827,750,307
105;SUTLER;VOLUME;201803;2018;190,238,435,144
69;YUMURTALAR;VOLUME;201803;2018;723,073,738
37;BEBEK ISLAK MENDILLERI;VOLUME;201803;2018;1,552,306,257
79;CIKOLATALAR;VOLUME;201803;2018;1,982,302,645.95
108;BANDED PACK;VOLUME;201803;2018;3,278,251,842.37
29;MAKARNALAR;VOLUME;201803;2018;27,907,572,654
92;TOZ-KESME SEKERLER;VOLUME;201803;2018;41,206,595,766.60
33;PUDINGLER;VOLUME;201803;2018;3,470,437,026
83;SABUNLAR VE DUS JELLERI;VOLUME;201803;2018;10,420,211,530
81;SEKERLER;VOLUME;201803;2018;1,649,127,457.80
110;DONDURULMUS GIDALAR;VOLUME;201803;2018;6,417,227,261
54;SOSLAR;VOLUME;201803;2018;778,905,794
22;CILT BAKIM URUNLERI;VOLUME;201803;2018;557,051,121
118;KOLONYALAR;VOLUME;201803;2018;459,047,265
104;CIKOLATA KAPLAMALAR;VOLUME;201804;2018;6,338,774,188.40
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201804;2018;218,593,111
49;TUZ;VOLUME;201804;2018;7,136,581,730
95;COP TORBALARI;VOLUME;201804;2018;35,208,750
28;HAZIR CORBALAR;VOLUME;201804;2018;6,717,868,470
42;KETCAPLAR;VOLUME;201804;2018;3,107,655,483
26;KEDI-KOPEK MAMALARI;VOLUME;201804;2018;473,033,315
110;DONDURULMUS GIDALAR;VOLUME;201804;2018;5,695,086,845
83;SABUNLAR VE DUS JELLERI;VOLUME;201804;2018;10,470,456,480
23;TEREYAGLAR;VOLUME;201804;2018;6,760,477,682.50
113;DIS MACUNLARI;VOLUME;201804;2018;563,428,788.75
70;PILLER;VOLUME;201804;2018;4,761,116
102;SAC JOLELERI;VOLUME;201804;2018;55,181,880
119;SINEK-BOCEK ILACLARI;VOLUME;201804;2018;228,919
91;DIGER ACIK GIDA URUNLERI;VOLUME;201804;2018;18,151,837
25;AILE PLANLAMASI;VOLUME;201804;2018;545,786
76;MISIR GEVREKLERI;VOLUME;201805;2018;1,346,533,125
30;MADEN SULARI;VOLUME;201805;2018;20,900,399,620
51;PASTANE URUNLERI;VOLUME;201805;2018;851,886,550
32;UNLAR;VOLUME;201805;2018;34,154,504,447
77;ZEYTINLER;VOLUME;201805;2018;12,181,738,392.70
